num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S005809,16/02/2024,14:57:00,CALL. PRINCESA / CALL. HILARION ESLAVA,70,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.71689366,40.43168010479844,false,false
2024S005820,16/02/2024,14:30:00,AVDA. BUENOS AIRES / AVDA. ENTREVIAS,1,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,-3.65294779849,40.376878361014434,false,false
2024S005820,16/02/2024,14:30:00,AVDA. BUENOS AIRES / AVDA. ENTREVIAS,1,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65294779849,40.376878361014434,false,false
2024S005864,16/02/2024,22:14:00,"CALL. GRAN VIA, 74",74,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.70987986278,40.42280445145877,true,false
2024S006143,18/02/2024,10:28:00,"AVDA. BRUSELAS, 51",51,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.66330577371,40.438441444091474,false,false
2024S006154,18/02/2024,14:40:00,CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER,57,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,-3.70704980047,40.42609207163494,false,false
2024S006173,18/02/2024,20:40:00,CMNO. PERALES / CALL. PERALEJO,110,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.68888404596,40.37295811786127,false,false
2024S006175,18/02/2024,19:40:00,CALL. GENERAL RICARDOS / CALL. RADIO,101,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.72463555282,40.392865925692675,false,false
2024S006330,20/02/2024,20:40:00,GTA. PUERTA DE TOLEDO / CALL. TOLEDO,1,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71190945408,40.40622434080139,false,false
2024S006330,20/02/2024,20:40:00,GTA. PUERTA DE TOLEDO / CALL. TOLEDO,1,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71190945408,40.40622434080139,false,false
2024S006336,20/02/2024,19:45:00,"CALL. ATOCHA, 115",115,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69459069541,40.410185555112356,false,false
2024S006399,21/02/2024,18:00:00,"CALL. O'DONNELL, 6",6,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.67898299332,40.421584624239834,false,false
2024S006450,22/02/2024,10:15:00,CALL. PRINCIPE DE VERGARA / CALL. CARTAGENA,140,5,CHAMARTÍN,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.6783742979,40.44429995023859,false,false
2024S006483,22/02/2024,17:00:00,"AVDA. MANZANARES, 106",106,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.71934530253,40.39952963241185,false,false
2024S006576,23/02/2024,15:20:00,AVDA. DEMOCRACIA / AVDA. ALBUFERA,3,13,PUENTE DE VALLECAS,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.62536898733,40.3830578919865,false,false
2024S006666,23/02/2024,18:42:00,CALL. DRACENA / CALL. MAESTRO LASSALLE,11,5,CHAMARTÍN,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67286635606,40.46309787786782,false,false
2024S006667,23/02/2024,16:55:00,CALL. FELIPE IV / CALL. RUIZ DE ALARCON,4,3,RETIRO,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69146026467,40.41524037913161,false,false
2024S006991,24/02/2024,16:50:00,"CALL. FERNAN GONZALEZ, 65",65,3,RETIRO,Colisión lateral,Desconocido,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,-3.67466502987,40.41768195794303,false,false
2024S006992,24/02/2024,20:40:00,CALL. VILLAVICIOSA / CALL. CARBALLINO,51,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.76925274581,40.3976768356438,false,false
2024S007128,26/02/2024,8:50:00,"CALL. ALBERTO AGUILERA, 1",1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,-3.70721692767,40.42966763203888,false,false
2024S007136,25/02/2024,14:15:00,"CALL. BRAVO MURILLO, 384",384,6,TETUÁN,Colisión lateral,Nublado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,-3.69031335893,40.465607599489324,false,false
2024S007196,27/02/2024,7:15:00,AVDA. ANDES / AUTOV. M-40,52,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.61794563051,40.45763877808675,false,false
2024S007273,27/02/2024,20:00:00,"CALL. HULLA, 22",22,17,VILLAVERDE,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.67543732095,40.340442355171916,false,false
2024S007273,27/02/2024,20:00:00,"CALL. HULLA, 22",22,17,VILLAVERDE,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Pasajero,De 6 a 9 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.67543732095,40.340442355171916,false,false
2024S007275,27/02/2024,21:00:00,RONDA. TOLEDO / CALL. GASOMETRO,14,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,-3.70834878348,40.40607503751936,false,false
2024S007321,28/02/2024,14:52:00,"GTA. PIRAMIDES, 2",2,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71186307874,40.39958494817952,false,false
2024S007401,29/02/2024,16:10:00,CALL. BENITA LOPEZ / CALL. ENCARNACION OVIOL,27,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68952450401,40.35026930700101,false,false
2024S007425,29/02/2024,20:43:00,"CALL. PRINCESA, 41",41,9,MONCLOA-ARAVACA,Colisión múltiple,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.71548945275,40.42933745036496,false,false
2024S007713,02/03/2024,18:50:00,CALL. MARCELO USERA / CALL. FERROVIARIOS,65,12,USERA,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.70520363531,40.38588691005695,false,false
2024S007725,02/03/2024,20:58:00,CALL. GOYA / CALL. PRINCIPE DE VERGARA,42,4,SALAMANCA,Alcance,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.67972404287,40.4249406416418,false,false
2024S007928,03/03/2024,13:20:00,CALLE FORGES,19,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.60113323234,40.40535782970519,false,false
2024S008128,05/03/2024,12:10:00,"PASEO. DELICIAS, 18",18,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69346291578,40.40594905792709,false,false
2024S008159,05/03/2024,18:20:00,CALL. MATEO INURRIA / CALL. DANIEL,19,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68451261249,40.467029479492155,false,false
2024S008192,06/03/2024,8:30:00,CALL. ARMADA ESPAÑOLA / CALL. SERRANO,2,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.68862735428,40.42408614869834,false,false
2024S008251,06/03/2024,20:45:00,"CALL. VALDERREBOLLO, 30",30,18,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.62759628072,40.37170333612133,false,false
2024S008255,06/03/2024,21:30:00,"CALL. LEIZARAN, 24",24,5,CHAMARTÍN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68185479874,40.4479911827375,true,false
2024S008258,06/03/2024,22:45:00,CALL. EDGAR NEVILLE / CALL. BASILICA,20,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69684215841,40.449054958723124,true,false
2024S008287,07/03/2024,10:40:00,"CALL. LEONESES, 19",19,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.64723000392,40.38133398044611,false,false
2024S008339,07/03/2024,19:40:00,"CALL. RIBERA DE CURTIDORES, 11",11,1,CENTRO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,3,Ingreso superior a 24 horas,-3.70732214385,40.40932458243963,false,false
2024S008339,07/03/2024,19:40:00,"CALL. RIBERA DE CURTIDORES, 11",11,1,CENTRO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Peatón,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.70732214385,40.40932458243963,false,false
2024S008385,08/03/2024,8:35:00,IDB. RONDA SUR / AVDA. GLORIETAS,0,13,PUENTE DE VALLECAS,Colisión frontal,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.66222677408,40.37409583431054,false,false
2024S008391,08/03/2024,10:48:00,CALL. VALLEHERMOSO / CALL. CEA BERMUDEZ,79,7,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70830054547,40.43856190425224,false,false
2024S008479,08/03/2024,22:00:00,"CALL. PEDRO RICO, 45",45,8,FUENCARRAL-EL PARDO,Caída,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70155524585,40.482683953743184,false,false
2024S008942,11/03/2024,15:16:00,"CALL. CASTILLA, 27",27,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70627176057,40.453132855899966,false,false
2024S009049,12/03/2024,16:40:00,CALL. VALENCIA DE DON JUAN / CALL. GINZO DE LIMIA,1,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.70719337158,40.48478471032715,false,false
2024S009115,13/03/2024,11:45:00,"RONDA. ATOCHA, 1",1,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69404225968,40.407278922848946,false,false
2024S009120,13/03/2024,12:50:00,CALL. CASTIELLO DE JACA / CALL. ISABEL COLBRAND,18,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67861962379,40.50968552265895,false,false
2024S009328,14/03/2024,20:05:00,"CALL. SAN BERNARDO, 45",45,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,-3.70738182307,40.424026973029676,false,false
2024S009412,16/03/2024,12:13:00,CALL. GAVILANES / CALL. ARROYOFRESNO,6,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73954950704,40.4786723343428,false,false
2024S009415,16/03/2024,11:45:00,"CALL. CEA BERMUDEZ, 2",2,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70523693119,40.43875180570295,false,false
2024S009639,17/03/2024,13:00:00,"CTRA. M-612, 4100S",4100S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.7424163085,40.508644622425926,false,false
2024S009639,17/03/2024,13:00:00,"CTRA. M-612, 4100S",4100S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Peatón,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,-3.7424163085,40.508644622425926,false,false
2024S009731,17/03/2024,22:05:00,CALL. ALBERTO AGUILERA / CALL. PRINCESA,39,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.71595002151,40.430523789450696,false,false
2024S009731,17/03/2024,22:05:00,CALL. ALBERTO AGUILERA / CALL. PRINCESA,39,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.71595002151,40.430523789450696,false,false
2024S009735,18/03/2024,18:20:00,"PASEO. OLMOS, 26",26,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.71071390297,40.403483932945804,false,false
2024S009967,19/03/2024,20:05:00,CALL. SINESIO DELGADO / AVDA. ASTURIAS,15,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,-3.70162343647,40.47336828673853,false,false
2024S009984,20/03/2024,8:30:00,CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO,12,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.70022350665,40.40442181780556,false,false
2024S010010,20/03/2024,11:25:00,CALL. JOSE ARCONES GIL / CALL. FRANCISCO LARGO CABALLERO,93A,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,-3.63076729055,40.423731617124865,false,false
2024S010171,21/03/2024,8:40:00,PASEO. CAMOENS Y VALERO / CALL. FRANCISCO Y JACINTO ALCANTARA,10,9,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72440821893,40.42991253991017,false,false
2024S010265,21/03/2024,13:40:00,PASEO. PUERTA DEL ANGEL / CALL. TORRE,3,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.73088713969,40.41527714044598,false,false
2024S010272,22/03/2024,11:50:00,"PASEO. CHOPERA, 41",41,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69910132068,40.39391502247023,false,false
2024S010294,22/03/2024,18:10:00,CALL. CASTILLO DE CANDANCHU / CALL. VILLAVA,2,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67712654048,40.49971240333175,false,false
2024S010574,23/03/2024,11:40:00,GLORIETA,14,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73513685738,40.41912408086124,false,false
2024S010574,23/03/2024,11:40:00,GLORIETA,14,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73513685738,40.41912408086124,false,false
2024S010582,23/03/2024,17:10:00,PARQUE FORESTAL DE VICALVARO,74,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.59338672591,40.407614080296725,false,false
2024S010618,23/03/2024,20:49:00,"CALL. CARABANCHEL BAJO, 29",29,11,CARABANCHEL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.74800652024,40.37421245387204,false,false
2024S010621,23/03/2024,21:40:00,"CALL. RIOS ROSAS, 8",8,7,CHAMBERÍ,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70310256919,40.44212516608662,false,false
2024S010796,24/03/2024,21:20:00,PLAZA. EMPERADOR CARLOS V / -----,3,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69176905546,40.40856282319406,true,false
2024S010900,26/03/2024,15:10:00,"CALL. NAVAMURES, 19",19,18,VILLA DE VALLECAS,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.62506231234,40.3715458862646,false,false
2024S010905,25/03/2024,21:40:00,CALL. VIRIATO / CALL. SANTA ENGRACIA,42,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69920480757,40.43579745546927,false,false
2024S010907,26/03/2024,16:15:00,CALL. SAN HILARIO / CALL. NECTAR,1,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.60891006909,40.44443446433773,false,false
2024S010949,27/03/2024,10:00:00,PASEO. PRADO / CALL. CLAUDIO MOYANO,1,3,RETIRO,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69220549197,40.409749406781394,false,false
2024S011258,28/03/2024,18:30:00,CALL. ADOLFO BIOY CASARES / CALL. ALTO DEL RETIRO,9,18,VILLA DE VALLECAS,Alcance,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Hombre,14,Sin asistencia sanitaria,-3.59765789836,40.370843898748724,false,false
2024S011264,28/03/2024,14:35:00,"CALL. SEGOVIA, 21",21,1,CENTRO,Colisión lateral,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71356933503,40.41386279195977,false,false
2024S011273,28/03/2024,23:05:00,CALL. ARROYO OPAÑEL / CALL. SOLANA DE OPAÑEL,26,11,CARABANCHEL,Atropello a persona,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71916350769,40.38798113165014,false,false
2024S011273,28/03/2024,23:05:00,CALL. ARROYO OPAÑEL / CALL. SOLANA DE OPAÑEL,26,11,CARABANCHEL,Atropello a persona,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Peatón,De 50 a 54 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.71916350769,40.38798113165014,false,false
2024S011947,31/03/2024,15:20:00,"CALL. LOPEZ GRASS, 11",11,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6605120952,40.396331100627506,false,false
2024S011958,31/03/2024,19:08:00,PLAZA. ENCUENTRO / CALL. ARROYO DE LAS PILILLAS,1A,14,MORATALAZ,Alcance,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.65123585252,40.405834244509514,false,false
2024S011975,01/04/2024,8:30:00,"CALL. SERRANO, 36",36,4,SALAMANCA,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.68773503727,40.425595969065526,false,false
2024S011984,01/04/2024,12:29:00,METRO. PLAZA ELIPTICA / AVDA. OPORTO,0,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.71734170968,40.38506449503975,false,false
2024S012180,02/04/2024,14:30:00,"CALL. COLEGIATA, 3",3,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70538886666,40.41266974208615,false,false
2024S012232,03/04/2024,12:00:00,PASEO. AZUL / PASEO. EMBARCADERO,2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72863313595,40.41830038499337,false,false
2024S012357,04/04/2024,15:10:00,CALL. SUERTES DE LA VILLA / CALL. MAYORAZGO DE DUARTE,202,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,-3.54734748816,40.40839975339825,false,false
2024S012387,04/04/2024,20:20:00,CALL. JOSE ANTONIO FERNANDEZ ORDOÑEZ / CALL. JULIO CANO LASSO,8,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.6044499308,40.49148481030197,false,false
